timestamp,dt,base_ang_vel_0,base_ang_vel_1,base_ang_vel_2,projected_gravity_0,projected_gravity_1,projected_gravity_2,velocity_commands_0,velocity_commands_1,velocity_commands_2,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,actions_12,actions_13,actions_14,actions_15
1760540643.679545,0.02,0.0332106314599514,0.016448115929961205,-0.25224336981773376,0.012326576747000217,0.006461719051003456,-0.99990314245224,0.0,0.0,-1.0,-0.1653771698474884,0.04479295015335083,-0.020364880561828613,0.1518116444349289,0.00713503360748291,-0.016043424606323242,-0.09958065301179886,0.013926804065704346,-0.01892256736755371,0.13703615963459015,-0.014995813369750977,0.08157134056091309,0.0,0.0,0.0,0.0,-0.029710454866290092,0.01921834982931614,-0.021185604855418205,0.047976717352867126,0.027600398287177086,-0.06132885441184044,0.01684618927538395,0.01956639252603054,-0.04370100423693657,0.024949543178081512,-0.001235000672750175,-0.0018681202782317996,-0.1768966168165207,0.0026063304394483566,-0.11707998812198639,0.19736847281455994,0.007096972316503525,0.30508893728256226,-0.9688444137573242,0.6378844380378723,0.07725615054368973,-0.09985857456922531,-0.2415795922279358,0.14173990488052368,0.14317312836647034,-0.078582264482975,-0.36661195755004883,0.4387205243110657,-0.7509683966636658,0.03559103235602379,-1.1827173233032227,0.5847207903862
1760540643.735179,0.02,-0.05369768291711807,0.022768869996070862,-0.21440020203590393,0.014638051390647888,0.008983088657259941,-0.9998524785041809,0.0,0.0,-1.0,-0.18375957012176514,0.05483955144882202,-0.029014110565185547,0.14938884973526,0.01420360803604126,-0.021560311317443848,-0.09834933280944824,0.027569293975830078,-0.029750466346740723,0.13172592222690582,-0.01136714220046997,0.06919032335281372,0.0,0.0,0.0,0.0,-0.05158880352973938,0.0319729708135128,-0.038817599415779114,-0.039417341351509094,-0.030833786353468895,0.10148916393518448,-0.005624219309538603,0.03532068431377411,-0.017097512260079384,-0.021641230210661888,0.00524439662694931,-0.032251086086034775,-0.19331975281238556,0.04668256267905235,-0.24811998009681702,0.23058100044727325,0.24324822425842285,0.22470423579216003,-1.0305646657943726,-0.22855660319328308,0.34422022104263306,-0.15927264094352722,0.5602848529815674,-0.13880819082260132,0.1836232990026474,-0.47970932722091675,-0.058094173669815063,0.32910674810409546,-0.9467222690582275,0.3828011453151703,-1.2351431846618652,0.8941278457641602
1760540643.7908585,0.02,-0.003842722624540329,-0.021603913977742195,-0.19964879751205444,0.01360448356717825,0.01146172359585762,-0.9998417496681213,0.0,0.0,-1.0,-0.19994288682937622,0.07086235284805298,-0.056764423847198486,0.13227948546409607,0.00788348913192749,0.0032423734664916992,-0.09878803044557571,0.036747515201568604,-0.03397369384765625,0.12119195610284805,-0.008059144020080566,0.051137566566467285,0.0,0.0,0.0,0.0,-0.031883977353572845,0.048410531133413315,-0.0976080447435379,-0.03730335459113121,-0.009545156732201576,0.046535857021808624,0.003896296489983797,0.01692735217511654,-0.003546289401128888,-0.022481076419353485,0.005563851911574602,-0.03533414006233215,-0.18052589893341064,0.0020216431003063917,-0.22172342240810394,0.3033915162086487,0.5894009470939636,0.13623091578483582,-0.969363808631897,-1.4425050020217896,0.8509597778320312,-0.1815224140882492,1.7190699577331543,-0.40530768036842346,0.07464355230331421,-0.3465057909488678,0.1941678524017334,0.40148288011550903,-1.0011746883392334,0.7312151193618774,-1.1605576276779175,1.440869688987732
1760540643.8460407,0.02,0.02596694976091385,-0.046799153089523315,-0.2136281132698059,0.010348816402256489,0.010022585280239582,-0.999896228313446,0.0,0.0,-1.0,-0.19436918199062347,0.07513421773910522,-0.06998473405838013,0.11963238567113876,0.011283576488494873,0.012284636497497559,-0.09372113645076752,0.03758561611175537,-0.03434181213378906,0.11256550252437592,-0.003593623638153076,0.03540545701980591,0.0,0.0,0.0,0.0,0.03553042188286781,-0.004979263991117477,-0.012353929691016674,-0.0350203812122345,0.02005636692047119,0.024628156796097755,0.015130926854908466,-0.005453779362142086,0.003277087351307273,-0.02160661667585373,0.01009649783372879,-0.025228727608919144,-0.2661980986595154,0.09628146886825562,-0.1476232409477234,0.3573355972766876,1.0429134368896484,0.05906209349632263,-0.5768420696258545,-2.8066840171813965,1.1890347003936768,-0.19903011620044708,2.8794543743133545,-0.6210290789604187,0.050915639847517014,-0.2417549341917038,0.291606605052948,0.37117332220077515,-0.9859950542449951,1.0297009944915771,-0.9807882905006409,1.6826039552688599
1760540643.901188,0.02,0.002940736711025238,-0.0630345419049263,-0.23431895673274994,0.005572754889726639,0.008952969685196877,-0.9999443888664246,0.0,0.0,-1.0,-0.164213627576828,0.05899930000305176,-0.049647390842437744,0.1060318723320961,0.023680508136749268,0.007782340049743652,-0.08703797310590744,0.03270787000656128,-0.033280372619628906,0.09928770363330841,0.0016230344772338867,0.02075362205505371,0.0,0.0,0.0,0.0,0.09098484367132187,-0.05163843557238579,0.06807517260313034,-0.036326318979263306,0.03384902700781822,-0.029357288032770157,0.01525582280009985,-0.017241695895791054,0.006388842593878508,-0.037442680448293686,0.00968051329255104,-0.02721661888062954,-0.27999696135520935,0.013327136635780334,-0.11911351978778839,0.41627994179725647,0.980976402759552,0.016545623540878296,-0.1892234981060028,-3.295457363128662,1.1997241973876953,-0.18318437039852142,3.382786512374878,-0.757394015789032,0.08333756029605865,-0.1499154418706894,0.1707945168018341,0.18177781999111176,-1.0240143537521362,1.2704535722732544,-0.9872676730155945,1.8564633131027222
1760540643.955886,0.02,0.00872868299484253,-0.03987673670053482,-0.26472726464271545,0.0017099948599934578,0.007316120900213718,-0.9999717473983765,0.0,0.0,-1.0,-0.12175203114748001,0.03767019510269165,-0.016936838626861572,0.09180539846420288,0.0359576940536499,0.0004678964614868164,-0.0784885510802269,0.024750053882598877,-0.026925325393676758,0.08414008468389511,0.003786146640777588,0.009825706481933594,0.0,0.0,0.0,0.0,0.10588005930185318,-0.04991186410188675,0.07862831652164459,-0.04833080992102623,0.033281173557043076,-0.031113291159272194,0.01939023844897747,-0.02176382951438427,0.01914225146174431,-0.04160330817103386,0.00023747161321807653,-0.018841441720724106,-0.2511049211025238,0.09182169288396835,-0.12578611075878143,0.4599669873714447,0.6880818605422974,0.0828525722026825,0.0011871755123138428,-2.838395833969116,0.9582088589668274,-0.09646496921777725,3.014254093170166,-0.6565504670143127,0.14791902899742126,-0.03480706363916397,0.04564794898033142,0.06666300445795059,-0.8865416049957275,1.4623578786849976,-0.9375098943710327,1.9853655099868774
1760540644.0088315,0.02,0.01949441432952881,-0.01659289561212063,-0.27348628640174866,-0.0003254732582718134,0.005179659463465214,-0.9999865293502808,0.0,0.0,-1.0,-0.08226664364337921,0.02378833293914795,0.008623242378234863,0.07599189132452011,0.040760159492492676,-0.0001068115234375,-0.06932687759399414,0.01765131950378418,-0.0158766508102417,0.07050992548465729,-0.0008642077445983887,0.002708137035369873,0.0,0.0,0.0,0.0,0.08911765366792679,-0.025562254711985588,0.05296077951788902,-0.040276702493429184,0.008145648054778576,-0.0035480246879160404,0.021217389032244682,-0.015395539812743664,0.028007835149765015,-0.03454010933637619,-0.018816765397787094,-0.012661886401474476,-0.26087796688079834,0.1535242646932602,-0.16941849887371063,0.4762797951698303,0.48184293508529663,0.13348335027694702,0.028796643018722534,-1.904526948928833,0.6680141091346741,-0.12824317812919617,2.10782790184021,-0.48086658120155334,0.20014841854572296,-0.021618403494358063,-0.05071453005075455,0.03467239439487457,-0.8610919117927551,1.4586759805679321,-1.0358741283416748,2.020033597946167
1760540644.0631542,0.02,0.00880479533225298,0.0016709258779883385,-0.26941680908203125,-0.0006900280714035034,0.004101729951798916,-0.9999913573265076,0.0,0.0,-1.0,-0.056973446160554886,0.020245611667633057,0.022130370140075684,0.05981319025158882,0.03891521692276001,0.0049839019775390625,-0.06203562766313553,0.014839529991149902,-0.004175782203674316,0.05959596112370491,-0.011185824871063232,-0.0005242824554443359,0.0,0.0,0.0,0.0,0.048414360731840134,-0.00016111653530970216,0.022793643176555634,-0.04292471334338188,-0.00705912709236145,0.01399802602827549,0.01605307310819626,-0.0027542959433048964,0.026756156235933304,-0.026262516155838966,-0.028900552541017532,-0.005497538950294256,-0.29570111632347107,0.24572952091693878,-0.2116885483264923,0.4585178792476654,0.3654572367668152,0.15986022353172302,-0.029088616371154785,-1.0540037155151367,0.4771153926849365,-0.13629762828350067,1.1452510356903076,-0.3118245601654053,0.22697967290878296,-0.03532806783914566,-0.03019598126411438,0.08474478125572205,-0.955508291721344,1.3834609985351562,-1.0946624279022217,1.9255328178405762
1760540644.1190195,0.02,0.00045806868001818657,0.007916171103715897,-0.2562233805656433,-0.00010283139999955893,0.003657680470496416,-0.9999933242797852,0.0,0.0,-1.0,-0.047010909765958786,0.023142755031585693,0.025972485542297363,0.04305573180317879,0.030840814113616943,0.018265128135681152,-0.05642617121338844,0.01711493730545044,0.0041062235832214355,0.05773868039250374,-0.02566659450531006,0.004729568958282471,0.0,0.0,0.0,0.0,0.011860447935760021,0.010893723927438259,0.0027914501260966063,-0.0458080992102623,-0.022485820576548576,0.027891112491488457,0.0113891726359725,0.010506476275622845,0.014597482047975063,-0.0012778047239407897,-0.03740702196955681,0.01624533161520958,-0.27204445004463196,0.2254442423582077,-0.22791388630867004,0.39433392882347107,0.3095531165599823,0.09791168570518494,-0.12462292611598969,-0.4352863132953644,0.3428046703338623,-0.1464781016111374,0.3853307068347931,-0.20868337154388428,0.21947002410888672,-0.017380110919475555,-0.026045404374599457,0.19967029988765717,-0.942331850528717,1.2932857275009155,-1.1118862628936768,1.6749036312103271
1760540644.1750164,0.02,-0.030668605118989944,0.02166854217648506,-0.23978294432163239,0.0013860065955668688,0.00591517798602581,-0.9999815225601196,0.0,0.0,-1.0,-0.054095447063446045,0.028786778450012207,0.023575663566589355,0.024151243269443512,0.018346667289733887,0.03831279277801514,-0.054593153297901154,0.02466404438018799,0.006762981414794922,0.06018400564789772,-0.03740614652633667,0.0166856050491333,0.0,0.0,0.0,0.0,-0.02884683944284916,0.01669158786535263,-0.011391159147024155,-0.05291026830673218,-0.031017828732728958,0.03975725919008255,0.002501749200746417,0.022359898313879967,0.0036589845549315214,0.0037138615734875202,-0.022428667172789574,0.025560369715094566,-0.17415297031402588,0.1614028513431549,-0.22164416313171387,0.2941116988658905,0.15845394134521484,0.02742883563041687,-0.27434879541397095,0.020818721503019333,0.24787181615829468,-0.077544204890728,-0.1011890172958374,-0.1643613874912262,0.16816549003124237,-0.03261590749025345,-0.01320311427116394,0.36050117015838623,-0.8202080726623535,1.1913225650787354,-1.0757460594177246,1.3193975687026978
